,attendance,away_team_errors,away_team_hits,home_team_errors,home_team_hits,temperature,wind_speed,total_runs,game_hours_dec,home_team_win,home_team_loss,Capacity,Home_Team_WP,Away_Team_WP,Distance_to_CF,Packed_Ratio,WinPerc_Diff,field_type_n,game_type_n,sky_Cloudy,sky_Drizzle,sky_In Dome,sky_Night,sky_Overcast,sky_Rain,sky_Sunny,sky_Unknown,DofWeek_Friday,DofWeek_Monday,DofWeek_Saturday,DofWeek_Sunday,DofWeek_Thursday,DofWeek_Tuesday,DofWeek_Wednesday
1005,25960.0,0,19,2,13,77.0,8.0,22,3.033333333333333,0,1,38885,0.3289,0.5256,404.0,0.6676096181046676,-0.19669999999999993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1006,30167.0,1,9,0,14,88.0,15.0,14,3.3166666666666664,1,0,41900,0.4474,0.3377,400.0,0.7199761336515513,0.10970000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1007,34310.0,1,7,0,4,94.0,13.0,3,2.4166666666666665,1,0,37903,0.5263,0.4935,410.0,0.9052053927129778,0.032799999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1008,16652.0,2,6,0,14,83.0,5.0,18,3.1666666666666665,1,0,35051,0.6053,0.4103,410.0,0.4750791703517731,0.19499999999999995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1009,40597.0,0,10,0,11,87.0,9.0,7,3.9166666666666665,1,0,41649,0.6579,0.5263,400.0,0.9747412903070902,0.13160000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,38161.0,0,7,0,9,94.0,14.0,6,3.033333333333333,0,1,37755,0.5454,0.4868,420.0,1.0,0.058599999999999985,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1011,30185.0,0,10,0,11,91.0,11.0,11,2.8666666666666667,1,0,41339,0.5897,0.6053,402.0,0.7301821524468419,-0.015599999999999947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1012,45501.0,2,5,0,9,84.0,10.0,7,3.0166666666666666,1,0,49282,0.5316,0.4211,400.0,0.9232782760439917,0.11049999999999999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1013,29866.0,1,6,3,9,99.0,11.0,9,3.45,1,0,48114,0.6538,0.4805,400.0,0.6207340898698923,0.17330000000000007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1014,40019.0,0,6,0,9,92.0,8.0,5,2.7,1,0,45529,0.5263,0.3718,400.0,0.878978233653276,0.15449999999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,28742.0,0,4,0,10,73.0,6.0,4,3.1,1,0,47715,0.5065,0.5065,401.0,0.6023682280205386,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1016,29623.0,0,6,2,2,81.0,3.0,4,2.95,0,1,38362,0.4744,0.4231,399.0,0.7721964443981023,0.05130000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1017,13481.0,0,7,0,4,61.0,14.0,1,2.4,1,0,47170,0.4416,0.6053,400.0,0.28579605681577275,-0.16369999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1018,31277.0,0,11,1,6,84.0,5.0,5,4.05,0,1,41922,0.5263,0.45,408.0,0.7460760459901722,0.07629999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1019,20035.0,1,9,0,10,88.0,14.0,7,2.833333333333333,1,0,41900,0.4474,0.3377,400.0,0.4781622911694511,0.10970000000000002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1020,21096.0,0,6,1,5,79.0,0.0,1,3.066666666666667,0,1,36742,0.5325,0.6203,407.0,0.5741658048010452,-0.08779999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1021,41098.0,0,7,0,8,81.0,7.0,8,3.283333333333333,0,1,56000,0.5443,0.4304,395.0,0.7338928571428571,0.1139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1022,25188.0,1,13,0,12,91.0,11.0,5,4.566666666666666,1,0,37903,0.5263,0.4935,410.0,0.6645384270374377,0.032799999999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023,41015.0,1,6,0,7,84.0,5.0,4,2.833333333333333,1,0,41649,0.6579,0.4103,400.0,0.984777545679368,0.24760000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1024,37779.0,0,15,0,9,79.0,12.0,13,4.25,0,1,37755,0.5454,0.4868,420.0,1.0,0.058599999999999985,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1025,30978.0,2,5,1,6,79.0,3.0,4,2.9166666666666665,0,1,41339,0.5897,0.6053,402.0,0.7493650064104115,-0.015599999999999947,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1026,43134.0,0,15,2,6,77.0,6.0,11,2.9333333333333336,0,1,49282,0.5316,0.4211,400.0,0.8752485694574084,0.11049999999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1027,40113.0,0,11,2,9,88.0,5.0,11,2.95,0,1,45529,0.5263,0.3718,400.0,0.8810428518087373,0.15449999999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1028,19713.0,1,16,0,16,70.0,1.0,11,4.85,1,0,47715,0.5065,0.5065,401.0,0.41314052184847533,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1029,30269.0,2,7,0,10,86.0,5.0,10,3.2333333333333334,1,0,38362,0.4744,0.4231,399.0,0.7890360252333037,0.05130000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1030,13573.0,0,3,0,6,64.0,11.0,3,2.4166666666666665,1,0,47170,0.4416,0.6053,400.0,0.28774644901420393,-0.16369999999999996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1031,31884.0,1,8,1,6,83.0,11.0,8,3.066666666666667,0,1,41922,0.5263,0.45,408.0,0.7605553170173178,0.07629999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1032,22261.0,0,12,1,9,85.0,7.0,12,3.066666666666667,0,1,38885,0.3289,0.5256,404.0,0.5724829625819725,-0.19669999999999993,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1033,20048.0,0,6,1,4,84.0,13.0,3,2.8833333333333333,0,1,41900,0.4474,0.3377,400.0,0.478472553699284,0.10970000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1034,19636.0,0,3,1,4,78.0,0.0,2,2.966666666666667,1,0,36742,0.5325,0.6203,407.0,0.5344292635131457,-0.08779999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1035,42859.0,0,9,0,13,75.0,8.0,12,3.283333333333333,1,0,56000,0.5443,0.4304,395.0,0.7653392857142857,0.1139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1036,27134.0,1,14,0,10,88.0,6.0,12,3.083333333333333,0,1,37903,0.5263,0.4935,410.0,0.715880009497929,0.032799999999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037,27671.0,0,11,0,11,91.0,5.0,12,3.2333333333333334,0,1,46897,0.4805,0.6538,415.0,0.5900377422862869,-0.17330000000000007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1038,41227.0,1,3,0,8,82.0,3.0,6,2.3666666666666667,1,0,41649,0.6579,0.4103,400.0,0.9898677039064563,0.24760000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1039,43812.0,0,9,0,12,79.0,5.0,12,3.216666666666667,1,0,49282,0.5316,0.4211,400.0,0.889006127998052,0.11049999999999999,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1040,40616.0,1,8,0,9,83.0,7.0,9,3.1666666666666665,1,0,45529,0.5263,0.3718,400.0,0.8920907553427486,0.15449999999999997,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,20002.0,0,5,0,7,70.0,4.0,3,2.5,1,0,47715,0.5065,0.5065,401.0,0.41919731740542804,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1042,10407.0,0,7,0,7,61.0,14.0,5,2.4833333333333334,1,0,47170,0.4416,0.6053,400.0,0.22062751748993004,-0.16369999999999996,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1043,20978.0,1,4,0,11,80.0,11.0,4,2.3,1,0,38885,0.3289,0.5256,404.0,0.5394882345377395,-0.19669999999999993,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1044,20976.0,0,10,1,8,80.0,11.0,7,3.5166666666666666,0,1,41900,0.4474,0.3377,400.0,0.5006205250596659,0.10970000000000002,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1045,22806.0,0,18,1,13,76.0,0.0,15,5.566666666666666,0,1,36742,0.5325,0.6203,407.0,0.6207065483642698,-0.08779999999999999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1046,48370.0,0,8,1,11,74.0,5.0,13,2.833333333333333,1,0,56000,0.5443,0.4304,395.0,0.86375,0.1139,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1047,31768.0,0,6,0,8,88.0,5.0,7,3.066666666666667,0,1,46897,0.4805,0.6538,415.0,0.6773994072115487,-0.17330000000000007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1048,32790.0,0,5,1,2,87.0,5.0,1,2.716666666666667,1,0,41339,0.5897,0.6203,402.0,0.7931977067660079,-0.03059999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1049,12649.0,0,12,2,8,72.0,0.0,9,3.4833333333333334,0,1,31042,0.4211,0.3289,404.0,0.407480188132208,0.09219999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1050,42960.0,1,11,0,9,84.0,2.0,9,2.95,0,1,45529,0.5263,0.3377,400.0,0.9435744250916998,0.1886,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1051,44812.0,0,5,1,7,65.0,1.0,4,2.5166666666666666,1,0,47715,0.5065,0.4103,401.0,0.9391595934192601,0.09619999999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1052,32710.0,1,14,3,5,75.0,8.0,11,3.216666666666667,0,1,40209,0.4231,0.4304,396.0,0.8134994652938397,-0.007300000000000029,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1053,32947.0,0,8,2,6,81.0,4.0,10,3.283333333333333,0,1,38362,0.4744,0.3718,399.0,0.8588446900578698,0.10259999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,23450.0,0,10,0,4,63.0,4.0,4,2.8833333333333333,0,1,47170,0.4416,0.6579,400.0,0.4971380114479542,-0.21630000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1055,39720.0,0,8,3,5,85.0,6.0,5,2.9166666666666665,1,0,47309,0.4868,0.6053,408.0,0.8395865480141199,-0.11849999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1056,50640.0,3,6,0,9,79.0,7.0,13,3.3833333333333333,1,0,56000,0.5443,0.5454,395.0,0.9042857142857142,-0.0010999999999999899,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1057,25830.0,2,6,0,11,71.0,10.0,8,2.65,1,0,37903,0.5263,0.5316,410.0,0.6814764002849378,-0.005299999999999971,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1058,33909.0,0,15,1,11,73.0,0.0,8,3.95,0,1,41168,0.5256,0.6538,409.0,0.8236737271667315,-0.1282000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1059,32074.0,2,5,0,11,80.0,7.0,4,2.833333333333333,0,1,41299,0.5065,0.5263,420.0,0.7766289740671687,-0.01980000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1060,40875.0,0,17,2,9,82.0,5.0,17,3.4833333333333334,0,1,46897,0.4805,0.5325,415.0,0.8715909333219609,-0.05199999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1061,31040.0,0,12,0,4,79.0,3.0,12,2.8833333333333333,0,1,40615,0.4935,0.6053,400.0,0.7642496614551274,-0.11179999999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1062,24021.0,3,5,1,12,77.0,0.0,12,3.5166666666666666,1,0,48686,0.45,0.4474,407.0,0.4933861890481863,0.002599999999999991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1063,36404.0,0,14,0,8,84.0,10.0,8,3.4833333333333334,0,1,41339,0.5897,0.6203,402.0,0.8806212051573574,-0.03059999999999996,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1064,15603.0,2,7,1,10,72.0,0.0,10,3.15,1,0,31042,0.4211,0.3289,404.0,0.5026415823722699,0.09219999999999995,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1065,45468.0,0,15,2,11,84.0,9.0,18,3.35,0,1,45529,0.5263,0.3377,400.0,0.9986601946012431,0.1886,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,45618.0,1,10,0,10,70.0,2.0,14,3.0166666666666666,1,0,47715,0.5065,0.4103,401.0,0.9560515561144294,0.09619999999999995,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1067,37453.0,0,9,3,14,76.0,10.0,16,3.283333333333333,1,0,40209,0.4231,0.4304,396.0,0.9314581312641449,-0.007300000000000029,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,34259.0,1,7,0,9,81.0,10.0,8,2.6333333333333333,1,0,38362,0.4744,0.3718,399.0,0.8930452009801366,0.10259999999999997,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,32358.0,0,8,1,4,63.0,6.0,4,2.9333333333333336,0,1,47170,0.4416,0.6579,400.0,0.6859868560525758,-0.21630000000000005,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1070,37264.0,0,10,0,6,84.0,10.0,7,2.9833333333333334,0,1,47309,0.4868,0.6053,408.0,0.787672535881122,-0.11849999999999994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1071,47696.0,0,5,0,11,79.0,4.0,3,2.9,1,0,56000,0.5443,0.5454,395.0,0.8517142857142858,-0.0010999999999999899,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1072,25182.0,0,11,0,6,59.0,11.0,9,2.9333333333333336,0,1,47170,0.4416,0.6579,400.0,0.5338562645749417,-0.21630000000000005,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1073,39252.0,0,11,0,16,78.0,15.0,20,3.65,1,0,47309,0.4868,0.6053,408.0,0.8296941385360079,-0.11849999999999994,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1074,52728.0,0,10,2,3,72.0,7.0,9,2.8166666666666664,0,1,56000,0.5443,0.5454,395.0,0.9415714285714286,-0.0010999999999999899,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1075,31831.0,2,8,0,8,78.0,6.0,7,2.6666666666666665,0,1,37903,0.5263,0.5316,410.0,0.8398015988180355,-0.005299999999999971,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1076,32820.0,1,3,0,9,73.0,0.0,5,2.2333333333333334,1,0,41168,0.5256,0.6538,409.0,0.7972211426350564,-0.1282000000000001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1077,33032.0,0,5,0,8,84.0,5.0,7,2.9166666666666665,1,0,41299,0.5065,0.5263,420.0,0.7998256616382964,-0.01980000000000004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1078,27888.0,1,8,2,11,70.0,9.0,8,3.4,0,1,46897,0.4805,0.5325,415.0,0.5946649039384182,-0.05199999999999999,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1079,26553.0,4,16,1,10,87.0,8.0,12,3.3166666666666664,0,1,40615,0.4935,0.6053,400.0,0.6537732364889819,-0.11179999999999995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,20008.0,1,6,2,7,78.0,0.0,5,3.9,1,0,48686,0.45,0.4474,407.0,0.4109600295772912,0.002599999999999991,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1081,13120.0,1,9,0,4,72.0,0.0,5,2.7,1,0,31042,0.4211,0.5263,404.0,0.4226531795631725,-0.10520000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1082,33369.0,0,13,0,6,76.0,2.0,5,3.783333333333333,0,1,47715,0.5065,0.5454,401.0,0.6993398302420623,-0.038900000000000046,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1083,30229.0,0,8,0,4,83.0,6.0,5,3.5,0,1,43651,0.4304,0.6203,401.0,0.6925156353806328,-0.18989999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1084,48153.0,0,6,0,9,77.0,7.0,5,2.7666666666666666,0,1,47309,0.4868,0.5263,408.0,1.0,-0.03949999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1085,23190.0,0,8,0,5,73.0,0.0,5,2.6833333333333336,0,1,41168,0.5256,0.5316,409.0,0.5633015934706568,-0.006000000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1086,33023.0,0,10,0,9,89.0,8.0,9,2.833333333333333,0,1,41299,0.5065,0.4935,420.0,0.7996077386861667,0.012999999999999956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1087,31117.0,0,11,1,5,69.0,6.0,6,3.1333333333333333,0,1,46897,0.4805,0.5443,415.0,0.6635179222551549,-0.06380000000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1088,19193.0,1,7,0,11,85.0,7.0,11,3.2666666666666666,1,0,35051,0.6053,0.3289,410.0,0.5475735357051154,0.2763999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,21119.0,0,5,0,11,87.0,1.0,7,2.55,1,0,42319,0.3718,0.5263,404.0,0.4990429830572556,-0.15449999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,28762.0,0,11,0,9,80.0,3.0,8,2.4333333333333336,0,1,45971,0.6053,0.6538,410.0,0.6256553044310543,-0.0485000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,20527.0,2,5,2,6,77.0,8.0,7,2.9166666666666665,1,0,41084,0.3377,0.4744,400.0,0.499634894362769,-0.1367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1092,34196.0,1,11,0,14,83.0,8.0,14,3.9,0,1,45477,0.4103,0.4416,396.0,0.7519405413725619,-0.031299999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1093,11149.0,3,2,0,14,72.0,0.0,12,2.9833333333333334,1,0,31042,0.4211,0.5263,404.0,0.3591585593711745,-0.10520000000000002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1094,24494.0,0,7,0,4,72.0,5.0,4,2.2666666666666666,1,0,47715,0.5065,0.5454,401.0,0.5133396206643613,-0.038900000000000046,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1095,24124.0,2,9,0,14,82.0,7.0,15,3.033333333333333,1,0,40209,0.4231,0.4474,396.0,0.5999651819244448,-0.024300000000000044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1096,23162.0,1,10,0,9,79.0,10.0,9,4.05,1,0,43651,0.4304,0.6203,401.0,0.5306178552610479,-0.18989999999999996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1097,48339.0,1,10,2,9,77.0,14.0,14,3.033333333333333,1,0,47309,0.4868,0.5263,408.0,1.0,-0.03949999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1098,29399.0,2,7,1,5,73.0,0.0,4,2.5166666666666666,0,1,41168,0.5256,0.5316,409.0,0.7141226195102993,-0.006000000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1099,32526.0,1,6,1,6,84.0,3.0,3,2.583333333333333,1,0,41299,0.5065,0.4935,420.0,0.7875735489963437,0.012999999999999956,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1100,28682.0,0,6,0,17,92.0,5.0,14,2.5166666666666666,1,0,46897,0.4805,0.5443,415.0,0.6115956244535898,-0.06380000000000002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1101,17176.0,0,15,1,8,82.0,17.0,18,3.3833333333333333,0,1,35051,0.6053,0.3289,410.0,0.49002881515505975,0.2763999999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1102,20771.0,0,9,0,10,85.0,3.0,9,2.9833333333333334,0,1,42319,0.3718,0.5263,404.0,0.49081972636404453,-0.15449999999999997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1103,41147.0,1,11,0,9,88.0,15.0,9,3.3166666666666664,1,0,41649,0.6579,0.5325,400.0,0.98794688948114,0.12540000000000007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1104,24552.0,0,7,0,4,78.0,4.0,5,2.4333333333333336,1,0,45971,0.6053,0.6538,410.0,0.5340758304148268,-0.0485000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1105,19281.0,0,4,0,15,87.0,12.0,12,3.4166666666666665,1,0,41084,0.3377,0.4744,400.0,0.46930678609677734,-0.1367,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106,17086.0,0,14,0,5,76.0,0.0,11,2.9833333333333334,0,1,48686,0.45,0.5897,407.0,0.3509427761574169,-0.1397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1107,37306.0,2,13,1,12,77.0,8.0,14,3.25,1,0,45477,0.4103,0.4416,396.0,0.8203267585812608,-0.031299999999999994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1108,12625.0,2,9,0,9,72.0,0.0,5,3.066666666666667,0,1,31042,0.4211,0.5263,404.0,0.40670704207203145,-0.10520000000000002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1109,25240.0,0,6,0,8,70.0,1.0,9,2.5,1,0,47715,0.5065,0.5454,401.0,0.5289741171539348,-0.038900000000000046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1110,26152.0,0,11,0,6,75.0,11.0,5,3.0,0,1,40209,0.4231,0.4474,396.0,0.6504016513715835,-0.024300000000000044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1111,23351.0,1,10,1,15,79.0,10.0,21,3.2666666666666666,1,0,43651,0.4304,0.6203,401.0,0.5349476529747313,-0.18989999999999996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1112,42819.0,2,6,0,10,75.0,8.0,8,2.65,1,0,41922,0.5263,0.4868,408.0,1.0,0.03949999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1113,24399.0,0,8,0,7,73.0,0.0,3,2.6666666666666665,0,1,41168,0.5256,0.5316,409.0,0.5926690633501749,-0.006000000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1114,30316.0,0,11,0,13,83.0,9.0,16,3.1166666666666667,1,0,41299,0.5065,0.4935,420.0,0.7340613574178552,0.012999999999999956,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1115,32607.0,1,5,0,11,86.0,7.0,10,3.466666666666667,1,0,46897,0.4805,0.5443,415.0,0.6952896773780839,-0.06380000000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1116,15835.0,0,14,0,13,82.0,14.0,16,3.55,0,1,35051,0.6053,0.3289,410.0,0.4517702775955037,0.2763999999999999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1117,25270.0,1,10,0,12,87.0,6.0,12,3.3666666666666667,1,0,42319,0.3718,0.5263,404.0,0.5971313121765637,-0.15449999999999997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1118,22230.0,0,3,0,9,81.0,5.0,6,2.716666666666667,1,0,45971,0.6053,0.6538,410.0,0.4835657262187031,-0.0485000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1119,20633.0,1,5,0,9,79.0,6.0,8,3.333333333333333,0,1,41084,0.3377,0.4744,400.0,0.5022149741992016,-0.1367,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1120,19919.0,1,15,1,11,79.0,0.0,14,3.3,0,1,48686,0.45,0.5897,407.0,0.40913198866203837,-0.1397,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1121,36052.0,2,9,0,7,80.0,9.0,9,2.75,1,0,45477,0.4103,0.4416,396.0,0.7927523803241199,-0.031299999999999994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1122,13976.0,1,9,0,1,72.0,0.0,3,2.6166666666666667,0,1,31042,0.4211,0.5263,404.0,0.45022872237613554,-0.10520000000000002,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1123,29601.0,0,5,0,4,74.0,3.0,3,2.7,0,1,47715,0.5065,0.5454,401.0,0.6203709525306508,-0.038900000000000046,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1124,24009.0,1,6,0,10,76.0,12.0,10,3.7666666666666666,1,0,40209,0.4231,0.4474,396.0,0.5971051257181228,-0.024300000000000044,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1125,42125.0,0,7,1,11,76.0,7.0,11,3.783333333333333,0,1,41922,0.5263,0.4868,408.0,1.0,0.03949999999999998,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1126,20623.0,1,6,0,7,73.0,0.0,3,4.083333333333333,1,0,41168,0.5256,0.5316,409.0,0.500947337738049,-0.006000000000000005,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1127,15018.0,0,19,0,7,79.0,6.0,17,3.2,0,1,35051,0.6053,0.3289,410.0,0.42846138483923424,0.2763999999999999,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1128,40937.0,0,7,1,10,77.0,5.0,5,2.783333333333333,1,0,41649,0.6579,0.5325,400.0,0.9829047516146846,0.12540000000000007,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1129,17518.0,0,19,1,5,81.0,0.0,15,3.3833333333333333,0,1,48686,0.45,0.5897,407.0,0.3598159635213408,-0.1397,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1130,46792.0,0,8,0,6,68.0,0.0,8,3.783333333333333,0,1,49282,0.5316,0.6053,400.0,0.9494744531471937,-0.07369999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1131,32806.0,0,4,1,9,96.0,8.0,8,2.3666666666666667,1,0,48114,0.6538,0.5263,400.0,0.681838965789583,0.12750000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1132,18109.0,0,9,1,6,72.0,0.0,8,3.0166666666666666,1,0,31042,0.4211,0.4868,404.0,0.5833709168223697,-0.06570000000000004,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1133,41795.0,2,3,0,10,64.0,10.0,4,3.2,1,0,41915,0.6203,0.5897,399.0,0.9971370631039007,0.03059999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
